Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.00305, -0.17706452, -2.6968288]",../p02_2013-12-03/2013-12-03_10.08.30.jpg,ZTE-BLADE,[],,60.45484483,,2002:12:08 12:00:00,"['#191518', '#b29e99', '#f8ede9', '#5a6e90', '#67574d']",['tv'],,10:08:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.35412905, -2.5197644]",../p02_2013-12-03/2013-12-03_10.20.31.jpg,ZTE-BLADE,[],,53.86707977,,2002:12:08 12:00:00,"['#bdaea9', '#faf3ef', '#493d4b', '#7e7e88', '#171518']","['tv', 'tv']",~~ — 4 Py \ .,10:20:31,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.35412905, -2.3290794]",../p02_2013-12-03/2013-12-03_10.33.59.jpg,ZTE-BLADE,[],,47.44414362,,2002:12:08 12:00:00,"['#636d87', '#f5ebe9', '#b59f96', '#55463e', '#141215']",['tv'],,10:33:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.89894295, -2.6968288]",../p02_2013-12-03/2013-12-03_10.29.00.jpg,ZTE-BLADE,[],,25.92743721,,2002:12:08 12:00:00,"['#1a1618', '#a99c97', '#f3e8e5', '#647390', '#62544b']",['tv'],a RIOT ita,10:29:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.17706452, -2.5197644]",../p02_2013-12-03/2013-12-03_10.37.00.jpg,ZTE-BLADE,[],,13.43190537,,2002:12:08 12:00:00,"['#f2ebe6', '#ab978c', '#312321', '#4f6586', '#816656']",['tv'],,10:37:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.7082581, -3.2416427]",../p02_2013-12-03/2013-12-03_10.43.30.jpg,ZTE-BLADE,[],,52.65257168,,2002:12:08 12:00:00,"['#988d88', '#54769f', '#191718', '#61564a', '#ecdfd7']",['tv'],,10:43:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -0.53119355, -3.050958]",../p02_2013-12-03/2013-12-03_10.16.31.jpg,ZTE-BLADE,[],,14.95431837,,2002:12:08 12:00:00,"['#fbf4f3', '#6f7384', '#3b3445', '#bcaca9', '#131215']",[],,10:16:31,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, 0.53119355, -4.140586]",../p02_2013-12-03/2013-12-03_10.05.59.jpg,ZTE-BLADE,[],,18.88273786,,2002:12:08 12:00:00,"['#f6f1ec', '#72635b', '#3f6290', '#232333', '#aea09c']",['tv'],,10:05:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.7082581, -2.6968288]",../p02_2013-12-03/2013-12-03_10.13.01.jpg,ZTE-BLADE,[],,62.18284681,,2002:12:08 12:00:00,"['#171315', '#6c554a', '#657496', '#ad9c96', '#f8eeea']","['person', 'tv']",Mel boctticemtbse rns @ eure |.aaa! Bi remtsoiicrn GrSt NIAC tesa dene noone* PERF oea8s eretegges Speedie ti Peagres she a his pty he 7 TE © op,10:13:01,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 1.7978859, -1.253072]",../p02_2013-12-03/2013-12-03_11.40.02.jpg,ZTE-BLADE,[],,49.39010991,,2002:12:08 12:00:00,"['#f3f3f9', '#1f191d', '#988c9d', '#4a8ba0', '#605456']",['person'],,11:40:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[12.775887, -0.35412905, -9.180115]",../p02_2013-12-03/2013-12-03_10.51.30.jpg,ZTE-BLADE,[],,23.2523722,,2002:12:08 12:00:00,"['#3e3435', '#514a4a', '#f8f7f4', '#787578', '#222021']",[],,10:51:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.0, -3.2416427]",../p02_2013-12-03/2013-12-03_10.56.29.jpg,ZTE-BLADE,[],,19.36534185,,2002:12:08 12:00:00,"['#a89395', '#787075', '#565055', '#211a1d', '#f6eaeb']",['person'],,10:56:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.7363577, -0.35412905, -6.115536]",../p02_2013-12-03/2013-12-03_10.52.59.jpg,ZTE-BLADE,[],,76.46772523,,2002:12:08 12:00:00,"['#565151', '#868180', '#c2b7b3', '#f9f8fb', '#1c1a18']",[],,10:52:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, 3.050958, -3.7728362]",../p02_2013-12-03/2013-12-03_10.48.29.jpg,ZTE-BLADE,[],,10.65059036,,2002:12:08 12:00:00,"['#59545c', '#d0d2de', '#413e47', '#797780', '#131c53']",[],,10:48:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.7082581, -1.6208214]",../p02_2013-12-03/2013-12-03_11.00.32.jpg,ZTE-BLADE,[],,11.66392787,,2002:12:08 12:00:00,"['#2b292c', '#5f5554', '#a39ca3', '#f0eff4', '#81787c']",['cell phone'],"3 , 4",11:00:32,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.7082581, -2.3290794]",../p02_2013-12-03/2013-12-03_10.40.59.jpg,ZTE-BLADE,[],,61.23224533,,2002:12:08 12:00:00,"['#7584a6', '#fdf7f2', '#c0b4b7', '#171617', '#564c50']",['tv'],HyWee. uk Pete tR ern Uhh e matemaesctpsrnesen fey Fon wetted calla the thren min ecthoda regi rad Jim Tewen stata | =en Le DELREL IA! TO me NHAN Serene aa (womens 6rE ny aie ebyeenh wtieras si eal arecess aldeees a i eons 19. 1OFaRept Ken ouseton\ toring ron method ealle thran miln eathode rergnited to firsenee towne tal,10:40:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.00305, -0.53119355, -3.2416427]",../p02_2013-12-03/2013-12-03_11.28.32.jpg,ZTE-BLADE,[],['8-12'],214.340205,['Angry'],2002:12:08 12:00:00,"['#e4eef8', '#655954', '#271919', '#afaaad', '#7f7677']",[],,11:28:32,"[array([-7.56835788e-02,  7.10752159e-02,  7.63900578e-02, -7.40854070e-02,
       -1.08319953e-01,  4.06915545e-02,  1.47561412e-02, -4.02828828e-02,
        1.91429883e-01, -8.85633975e-02,  2.44711652e-01, -6.00958392e-02,
       -2.90379733e-01,  6.54377267e-02, -1.22943118e-01,  1.41235337e-01,
       -1.26350641e-01, -1.29953340e-01, -9.15828198e-02, -6.97200224e-02,
        1.49308667e-02,  7.95019865e-02, -7.12212920e-03,  2.99013704e-02,
       -1.48160547e-01, -3.47643495e-01, -8.52300525e-02, -8.67521539e-02,
        2.19163019e-03, -5.44796549e-02, -1.34573737e-02, -1.06387855e-02,
       -2.47644395e-01, -8.14055279e-03, -4.58309054e-03, -9.06087458e-03,
       -6.60937354e-02, -4.63353097e-02,  1.56444430e-01,  3.48193385e-02,
       -2.20674455e-01,  6.14387468e-02,  7.54424185e-02,  2.41311952e-01,
        1.03962801e-01,  1.70938801e-02,  1.08233951e-02, -1.20767355e-01,
        6.33859038e-02, -2.53174573e-01,  9.61482674e-02,  1.43161759e-01,
        1.22586891e-01,  6.30540699e-02,  2.76093706e-02, -1.22602627e-01,
       -6.38889223e-02,  2.00105816e-01, -1.61833718e-01,  1.05050631e-01,
        5.98705374e-02,  2.87383795e-03, -2.63317656e-02, -8.47682506e-02,
        1.88091815e-01,  1.27717853e-01, -1.34071916e-01, -1.57985508e-01,
        1.14905834e-01, -1.68626368e-01,  2.01410614e-02,  1.32093266e-01,
       -8.07985514e-02, -1.93619683e-01, -2.29541093e-01,  1.10615082e-01,
        4.29253578e-01,  9.53206941e-02, -1.14175655e-01, -1.20498370e-02,
       -1.11212023e-01,  7.28544593e-03,  2.27957647e-02,  3.41883823e-02,
       -9.66770500e-02, -3.64466757e-03, -9.23085511e-02,  7.51530379e-02,
        2.15368122e-01, -5.66814393e-02, -1.05816890e-02,  2.33782783e-01,
       -2.70726010e-02, -6.72223978e-05, -1.05001535e-02,  1.06759325e-01,
       -1.76434726e-01, -2.66746283e-02, -7.80918077e-02, -1.76516585e-02,
       -1.88190560e-03, -3.21585499e-02, -1.64377503e-02,  8.67704675e-02,
       -1.50902748e-01,  1.21291324e-01, -5.07579781e-02, -6.75721988e-02,
        2.84528174e-02,  4.99974191e-02, -1.88516602e-02, -1.00020975e-01,
        1.27561972e-01, -2.42011920e-01,  1.64791703e-01,  8.93693715e-02,
       -9.15933028e-03,  1.38224632e-01,  4.20262851e-02,  5.84706925e-02,
       -4.16481309e-02, -2.26307735e-02, -1.49937436e-01, -4.95947897e-02,
        8.34967494e-02, -4.19526473e-02,  6.98546022e-02, -2.99432017e-02])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.825985, 0.35412905, -4.862464]",../p02_2013-12-03/2013-12-03_11.21.02.jpg,ZTE-BLADE,[],,19.92119523,,2002:12:08 12:00:00,"['#736a6b', '#877f82', '#201c22', '#58544f', '#f0ebe8']",[],=,11:21:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 1.253072, -3.050958]",../p02_2013-12-03/2013-12-03_10.27.00.jpg,ZTE-BLADE,[],,52.28930264,,2002:12:08 12:00:00,"['#493d45', '#b7b0b3', '#64739c', '#141113', '#84746b']",['tv'],il | * e@ e 2 = & a,10:27:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.89894295, -2.8738933]",../p02_2013-12-03/2013-12-03_10.15.59.jpg,ZTE-BLADE,[],,53.30360952,,2002:12:08 12:00:00,"['#39364f', '#73727e', '#a39da9', '#f4ebee', '#141315']",['tv'],eee ee anes Jas peers ia.,10:15:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.17706452, -3.050958]",../p02_2013-12-03/2013-12-03_10.30.30.jpg,ZTE-BLADE,[],,15.81245289,,2002:12:08 12:00:00,"['#586a89', '#f0e4e0', '#ab9388', '#1a1516', '#5d4c41']",['tv'],,10:30:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, 1.253072, -5.2165933]",../p02_2013-12-03/2013-12-03_10.44.00.jpg,ZTE-BLADE,[],,35.21394888,,2002:12:08 12:00:00,"['#2c2928', '#817779', '#335d87', '#5a4e4b', '#d3c9c7']",[],,10:44:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.35412905, -2.6968288]",../p02_2013-12-03/2013-12-03_10.07.59.jpg,ZTE-BLADE,[],,108.7143294,,2002:12:08 12:00:00,"['#f9f0ec', '#b7a49b', '#5a4b42', '#67748d', '#171414']","['sports ball', 'tv']",,10:07:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 1.0760075, -3.050958]",../p02_2013-12-03/2013-12-03_10.41.30.jpg,ZTE-BLADE,[],,19.02444699,,2002:12:08 12:00:00,"['#141414', '#494345', '#b2a9ab', '#fcf3ed', '#6d7a94']",['tv'],Seeaoe? 7 ro,10:41:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.89894295, -2.8738933]",../p02_2013-12-03/2013-12-03_10.22.30.jpg,ZTE-BLADE,[],,66.24144166,,2002:12:08 12:00:00,"['#6a79a4', '#4a4048', '#121012', '#bab4b6', '#8e7d71']",['tv'],"bry} Ti ii I aaa 5 thigiil Fy if pay fy i tT Hatt u s e * = remo ie be & alis] He eget itittf || \ewowgewenee, | Bi dove se !",10:22:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.17706452, -2.3290794]",../p02_2013-12-03/2013-12-03_10.19.59.jpg,ZTE-BLADE,[],,30.35616751,,2002:12:08 12:00:00,"['#a29088', '#405c7f', '#e6e2e3', '#7c675c', '#252129']",['tv'],,10:19:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 1.0760075, -2.6968288]",../p02_2013-12-03/2013-12-03_11.33.00.jpg,ZTE-BLADE,[],,59.50953759,,2002:12:08 12:00:00,"['#e8f0f6', '#251819', '#61524f', '#aca3a2', '#7a6e6f']",[],,11:33:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -1.6208214, -5.039529]",../p02_2013-12-03/2013-12-03_11.13.59.jpg,ZTE-BLADE,[],,98.78720411,,2002:12:08 12:00:00,"['#615a5d', '#7d747a', '#1b161c', '#a79ea7', '#f8f5f5']",[],,11:13:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -0.17706452, -5.2165933]",../p02_2013-12-03/2013-12-03_11.21.29.jpg,ZTE-BLADE,['planetarium'],,16.43103732,,2002:12:08 12:00:00,"['#232025', '#5f5a56', '#7b7475', '#8d8486', '#f1eae7']",['person'],Reena actsenrateSlente crenata tates treated pi ~,11:21:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.53119355, -1.9749504]",../p02_2013-12-03/2013-12-03_12.10.29.jpg,ZTE-BLADE,[],,46.54953798,,2002:12:08 12:00:00,"['#a38d7f', '#506a8c', '#eaddd8', '#5b4c43', '#181618']","['tv', 'tv']",Es ce /SHH fgg tFFtrp Ig,12:10:29,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[9.180115, 0.89894295, -2.152015]",../p02_2013-12-03/2013-12-03_11.46.59.jpg,ZTE-BLADE,[],,46.83872339,,2002:12:08 12:00:00,"['#5f565e', '#2f1e26', '#f7f9fd', '#777277', '#95a6c8']",[],,11:46:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, 2.6968288, -6.115536]",../p02_2013-12-03/2013-12-03_10.53.33.jpg,ZTE-BLADE,[],,13.98224902,,2002:12:08 12:00:00,"['#fcfdfd', '#757172', '#989292', '#251414', '#534f56']",[],,10:53:33,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.17706452, -1.7978859]",../p02_2013-12-03/2013-12-03_12.10.01.jpg,ZTE-BLADE,[],,36.88167079,,2002:12:08 12:00:00,"['#705c4c', '#ab998c', '#1f1b1b', '#efe6e3', '#526c90']",['tv'],"a as: . HSOMNAME You Use (, ematl but Whateve; sour",12:10:01,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[8.104107, -1.4301366, -4.671779]",../p02_2013-12-03/2013-12-03_11.25.59.jpg,ZTE-BLADE,[],,45.1950447,,2002:12:08 12:00:00,"['#736c73', '#1d161b', '#faf8f4', '#9f99a0', '#585457']",[],,11:25:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 2.3290794, -3.5957718]",../p02_2013-12-03/2013-12-03_11.36.31.jpg,ZTE-BLADE,[],,35.74952576,,2002:12:08 12:00:00,"['#7b83a4', '#605159', '#a3c8ee', '#fafdfe', '#331b26']",[],,11:36:31,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, 0.53119355, -4.862464]",../p02_2013-12-03/2013-12-03_11.17.00.jpg,ZTE-BLADE,[],,21.01750754,,2002:12:08 12:00:00,"['#656063', '#4b4842', '#ede9e7', '#161418', '#7a7171']",[],,11:17:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.901993, 0.53119355, -3.2416427]",../p02_2013-12-03/2013-12-03_11.42.29.jpg,ZTE-BLADE,[],['25-32'],31.44446596,['Fear'],2002:12:08 12:00:00,"['#6996a6', '#846b69', '#f3f2f6', '#2a1e21', '#674f4c']",['person'],,11:42:29,"[array([-0.13540049,  0.09821992, -0.00573847, -0.1026989 , -0.15342058,
       -0.02904341,  0.05867175, -0.08121808,  0.13736388, -0.08528005,
        0.10799841, -0.08635965, -0.22996353,  0.02584863, -0.03041881,
        0.12056673, -0.14743605, -0.04583367, -0.15012908, -0.15758769,
        0.01703251, -0.01740573, -0.04458886,  0.062845  , -0.08218803,
       -0.25306916, -0.10520937, -0.08832859,  0.02479502, -0.08719795,
       -0.01768886,  0.01856323, -0.18065062, -0.11765261, -0.0260229 ,
       -0.05736559, -0.13156638, -0.07693732,  0.1390342 , -0.00151951,
       -0.13877113, -0.00906929,  0.0676627 ,  0.25395277,  0.17126442,
        0.05871518,  0.00101735, -0.10476251,  0.17063947, -0.21737498,
        0.08982959,  0.11811948,  0.15772076,  0.05927386,  0.09803028,
       -0.10975482,  0.04545743,  0.0843249 , -0.18924828,  0.06235914,
        0.12436995, -0.04344608, -0.06657036, -0.07774689,  0.16409956,
        0.16926248, -0.0569454 , -0.10793885,  0.22441624, -0.12888378,
       -0.00407912,  0.00421464, -0.06726502, -0.20697336, -0.20881264,
        0.07635164,  0.31972453,  0.22702087, -0.12263548, -0.06438309,
       -0.11120156,  0.0191868 ,  0.1256167 ,  0.03153987, -0.16391337,
       -0.06163448, -0.02882577,  0.09218515,  0.13422233, -0.08342811,
       -0.05722841,  0.21265519,  0.05985835, -0.06956233,  0.00622885,
        0.02977415, -0.17879729,  0.03694588, -0.1169654 ,  0.01081522,
        0.16416731, -0.09188116,  0.04078813,  0.12729228, -0.1504804 ,
        0.16804795, -0.02356948, -0.01452518, -0.05863238, -0.05805654,
       -0.12225413,  0.0007533 ,  0.11605648, -0.15066001,  0.1687482 ,
        0.11686142, -0.06177778,  0.1154332 ,  0.06195947,  0.03710518,
        0.03346832, -0.07946554, -0.14908262, -0.06209315,  0.16533111,
        0.0142736 ,  0.03814778,  0.02145622])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[5.039529, 0.53119355, -3.4187074]",../p02_2013-12-03/2013-12-03_11.58.59.jpg,ZTE-BLADE,[],,22.45350223,,2002:12:08 12:00:00,"['#1b1416', '#8b7e7b', '#3d3434', '#fdf9f9', '#615356']",[],,11:58:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.357179, 0.89894295, -1.9749504]",../p02_2013-12-03/2013-12-03_11.42.01.jpg,ZTE-BLADE,[],['0-2'],21.14518571,['Surprise'],2002:12:08 12:00:00,"['#71645f', '#94969c', '#2a2425', '#f0f3f6', '#643d38']",['person'],,11:42:01,"[array([-1.60085782e-01,  8.21237415e-02, -3.20695899e-02, -6.81516007e-02,
       -1.33075923e-01, -1.63038727e-04,  6.73599020e-02, -9.98093486e-02,
        1.56653896e-01, -7.89107755e-02,  9.63625908e-02, -7.09594116e-02,
       -2.34189361e-01,  3.48656513e-02, -2.83307731e-02,  1.29803538e-01,
       -1.62816018e-01, -5.51966056e-02, -1.56315222e-01, -1.38292670e-01,
       -5.57146221e-03,  1.21382717e-02, -2.36199275e-02,  5.67510426e-02,
       -8.62891749e-02, -2.85557657e-01, -8.05916786e-02, -9.73387510e-02,
       -1.47879869e-03, -4.10385653e-02,  7.84239452e-03,  7.77069386e-03,
       -1.60083935e-01, -8.11548084e-02, -1.73729733e-02, -2.47913320e-02,
       -1.53855085e-01, -6.47978038e-02,  1.83232099e-01,  2.38077603e-02,
       -1.61012724e-01, -8.29904526e-03,  3.30337249e-02,  2.66693354e-01,
        1.66122437e-01,  4.05856892e-02,  9.79662873e-03, -1.43081024e-01,
        1.81111544e-01, -2.39461690e-01,  8.07878524e-02,  1.21002004e-01,
        1.40266851e-01,  4.57347855e-02,  8.10716152e-02, -1.10283680e-01,
        4.50952277e-02,  1.30247802e-01, -1.88563988e-01,  6.56713471e-02,
        1.17761083e-01, -6.43757582e-02, -3.76966186e-02, -5.68174347e-02,
        1.77409157e-01,  1.61643624e-01, -6.99240416e-02, -8.59957486e-02,
        1.91887364e-01, -1.30804613e-01, -1.61718428e-02, -1.26388343e-03,
       -5.08356988e-02, -2.63712853e-01, -2.48106316e-01,  9.04210582e-02,
        3.56400549e-01,  2.10256740e-01, -1.29896611e-01, -6.38339669e-02,
       -7.91434348e-02,  2.43242718e-02,  1.77555084e-01,  8.61573592e-02,
       -1.76354170e-01, -8.41705948e-02, -4.19871360e-02,  5.44298813e-02,
        1.57892630e-01, -6.83323890e-02, -6.89057708e-02,  2.18536109e-01,
        5.78292310e-02, -4.28755395e-02,  1.61545500e-02,  3.30111347e-02,
       -1.59181148e-01,  4.66519855e-02, -1.08892746e-01,  1.49841625e-02,
        1.45785317e-01, -8.12155977e-02,  6.30028546e-02,  1.03978813e-01,
       -1.53179750e-01,  1.77239656e-01, -2.83956882e-02, -2.22870372e-02,
       -2.21768692e-02, -8.23245347e-02, -1.07145362e-01,  1.22414529e-03,
        1.36456743e-01, -1.66336313e-01,  1.61826104e-01,  1.21460296e-01,
       -5.27542345e-02,  1.71345323e-01,  7.89890289e-02,  4.39623669e-02,
        8.19568615e-03, -3.48465219e-02, -1.83976024e-01, -1.98533945e-02,
        1.73911661e-01,  3.38697061e-02,  5.07795885e-02,  2.33146176e-02])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, 0.35412905, -2.3290794]",../p02_2013-12-03/2013-12-03_10.18.32.jpg,ZTE-BLADE,[],,89.67885865,,2002:12:08 12:00:00,"['#181418', '#9394b0', '#473a50', '#dbd1d3', '#897267']",['tv'],,10:18:32,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -0.89894295, -3.2416427]",../p02_2013-12-03/2013-12-03_11.29.59.jpg,ZTE-BLADE,[],,40.39347033,,2002:12:08 12:00:00,"['#5c514a', '#daeaf7', '#201514', '#736c6c', '#a3a1a6']",[],,11:29:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.35412905, -2.5197644]",../p02_2013-12-03/2013-12-03_10.14.32.jpg,ZTE-BLADE,[],,122.6936647,,2002:12:08 12:00:00,"['#8c7968', '#d5cdcb', '#181517', '#808bad', '#443c4c']",['tv'],,10:14:32,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -0.7082581, -4.3176503]",../p02_2013-12-03/2013-12-03_11.12.30.jpg,ZTE-BLADE,[],,8.378914269,,2002:12:08 12:00:00,"['#f9fafa', '#363337', '#636369', '#7c7b80', '#8c8c98']",[],,11:12:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, 0.89894295, -4.3176503]",../p02_2013-12-03/2013-12-03_11.24.31.jpg,ZTE-BLADE,[],,53.05758305,,2002:12:08 12:00:00,"['#645e5b', '#7c7577', '#aa9f9b', '#f8f4ef', '#261e21']",[],,11:24:31,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.35412905, -2.3290794]",../p02_2013-12-03/2013-12-03_12.06.59.jpg,ZTE-BLADE,[],,22.08722686,,2002:12:08 12:00:00,"['#b09f97', '#f4eeed', '#211b1f', '#6c5e5a', '#5c759d']",[],,12:06:59,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
['Female'],"[8.635301, -0.17706452, -3.2416427]",../p02_2013-12-03/2013-12-03_10.03.59.jpg,ZTE-BLADE,[],['25-32'],7.206409632,['Happy'],2002:12:08 12:00:00,"['#847876', '#65595a', '#433538', '#bfbabe', '#141214']",['person'],,10:03:59,"[array([-0.04288098,  0.02433098,  0.06462607, -0.03995529, -0.15211777,
        0.00288441, -0.00876405, -0.01377756,  0.12834471, -0.08194679,
        0.15202139, -0.02609085, -0.23633191, -0.0053663 ,  0.01047381,
        0.14314303, -0.04103684, -0.10189673, -0.13925093, -0.04230367,
       -0.0233938 ,  0.05318772, -0.01205809,  0.07910162, -0.13709769,
       -0.29194307, -0.05612585, -0.09084506,  0.00787098, -0.0549274 ,
       -0.01236225,  0.12360596, -0.064068  , -0.01147509,  0.06825809,
        0.08512777, -0.0865596 , -0.05862019,  0.23777564, -0.05431522,
       -0.23094754, -0.07101671,  0.03887054,  0.27494678,  0.14057776,
        0.03607446,  0.11103068, -0.06572323,  0.14536965, -0.28101885,
        0.09688079,  0.12341338,  0.04521828,  0.04678046,  0.1301432 ,
       -0.16762024,  0.03426082,  0.16585495, -0.17894688,  0.05135505,
        0.03736288, -0.08559919, -0.10416822, -0.12831312,  0.21734284,
        0.09267791, -0.13077512, -0.12383861,  0.21983227, -0.17331651,
       -0.06131281,  0.09632673, -0.14615783, -0.17550921, -0.3136102 ,
        0.03548157,  0.41610759,  0.18612267, -0.162103  ,  0.03603311,
        0.05805269,  0.01627156,  0.09193512,  0.1274001 , -0.09262741,
       -0.00976357, -0.04860974,  0.07569126,  0.16977146, -0.05122944,
       -0.00561014,  0.13836949,  0.06448462, -0.01251928,  0.00789567,
        0.04842736, -0.0426475 , -0.01305812, -0.12677465,  0.06692596,
        0.156561  , -0.03068804,  0.05114766,  0.12130623, -0.15409523,
        0.19706264, -0.04286431, -0.02150056,  0.01391584, -0.01028962,
       -0.10328765, -0.00942222,  0.19229175, -0.21686971,  0.11584677,
        0.11673083, -0.00152274,  0.10710742,  0.0412665 ,  0.09288567,
        0.00836029, -0.04137746, -0.23536968, -0.08252492,  0.11432521,
       -0.05452881,  0.04117737,  0.0397907 ])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.458236, 1.0760075, -4.3176503]",../p02_2013-12-03/2013-12-03_10.45.30.jpg,ZTE-BLADE,[],,60.24929299,,2002:12:08 12:00:00,"['#486e9c', '#ddd3d4', '#121735', '#877d7e', '#534943']",['tv'],,10:45:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.35412905, -2.3290794]",../p02_2013-12-03/2013-12-03_10.38.30.jpg,ZTE-BLADE,[],,82.07414674,,2002:12:08 12:00:00,"['#7c8095', '#9badd4', '#1a181c', '#f5ebe4', '#5a4c4c']",['tv'],"OER srl th, Ws tutorial prcade, 2d toe Carver the OPT sien Which come with ext number at weeks Gemestert ard 2) ang i Pay Cree ive te WO5 BOING see how | Practice teats belore } 8 (TOM Week 4. 1 N Networking, Of Security ones, of MTA mate * but their tog als Conttibste to ¢ ursework a book does, ca it 'simportant they compy$800 Atsnoas an 10, , (eae Buon ays ty, WON Att yay Hoa oy rca *1°5 499% Wor) gy W810) Avs 4) P82 pe 1139 27810 A9qUINU Fou ony patients UA SOPH Las my 18494 (ony, FULD 96 psrions FURL Ry SHOU ywiscyir uy WH baie Heap Wi Bui ATS Aci ei Doge wey, TORU th ey Aan ge",10:38:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, 0.7082581, -5.2165933]",../p02_2013-12-03/2013-12-03_10.07.29.jpg,ZTE-BLADE,[],,8.921321389,,2002:12:08 12:00:00,"['#90807f', '#5d575a', '#f9f4f4', '#6482ae', '#beaeb3']",['tv'],,10:07:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.7082581, -2.5197644]",../p02_2013-12-03/2013-12-03_10.26.30.jpg,ZTE-BLADE,[],,59.21584541,,2002:12:08 12:00:00,"['#6d78a4', '#171216', '#52424b', '#917e73', '#bcb3b6']",['tv'],hl ed etbenheoectibe + in PTE ee,10:26:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 0.53119355, -3.7728362]",../p02_2013-12-03/2013-12-03_10.11.59.jpg,ZTE-BLADE,[],,29.0971206,,2002:12:08 12:00:00,"['#4d6c96', '#1f1c1d', '#9d938f', '#645a51', '#f0e9e7']","['tv', 'tv']",,10:11:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.89894295, -1.7978859]",../p02_2013-12-03/2013-12-03_10.57.30.jpg,ZTE-BLADE,[],,9.487838609,,2002:12:08 12:00:00,"['#ebe4e9', '#a49d9f', '#807777', '#1c191c', '#4d4645']",[],,10:57:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
